t,x,y,z,roll,pitch,yaw
5.841030597686767578e+00,-1.177897780509174347e-01,-1.691624044759336698e-01,4.015609146103703286e-02,4.387222247504096728e-02,3.558420732783089402e-02,-5.496844706653002902e-05
5.841108322143554688e+00,-1.177938578184457158e-01,-1.691667142334957463e-01,4.015707323210138818e-02,4.387187867802249536e-02,3.558408435255677738e-02,-5.504461920038133423e-05
5.841142177581787109e+00,-1.177956348481014326e-01,-1.691685916900046993e-01,4.015750086676541514e-02,4.387191276683204133e-02,3.558420874211366131e-02,-5.503011380670407124e-05
5.841171741485595703e+00,-1.177971866046801930e-01,-1.691702312156864174e-01,4.015787426819287381e-02,4.387202380231056825e-02,3.558422735264508280e-02,-5.498804336965047078e-05
5.841201066970825195e+00,-1.177987258347169136e-01,-1.691718575460058882e-01,4.015824465079463612e-02,4.387209259278454510e-02,3.558427288954492396e-02,-5.520455862359464286e-05
5.900240182876586914e+00,-1.209766491444328462e-01,-1.723421084786780078e-01,4.096216403173244536e-02,4.420642022069926069e-02,3.557102296218666443e-02,-1.324560381178598685e-04
5.900337934494018555e+00,-1.209820419626708166e-01,-1.723471850216906076e-01,4.096359199145110236e-02,4.420666568335848007e-02,3.557086884409918492e-02,-1.327481695393250400e-04
5.900402307510375977e+00,-1.209855933833613312e-01,-1.723505276838142308e-01,4.096453265767491247e-02,4.420645161137328610e-02,3.557107048629660345e-02,-1.325639086960131950e-04
5.900443077087402344e+00,-1.209878425743393798e-01,-1.723526445436483756e-01,4.096512837639265658e-02,4.420641614048837625e-02,3.557097310710920918e-02,-1.327609633487418928e-04
5.900478363037109375e+00,-1.209897892144303488e-01,-1.723544766315815713e-01,4.096564392489497608e-02,4.420635504275746697e-02,3.557102275924978185e-02,-1.328710770919410756e-04
5.900512218475341797e+00,-1.209916569215620796e-01,-1.723562344541124114e-01,4.096613852765459973e-02,4.420630294514846931e-02,3.557106732444791086e-02,-1.329323207829496761e-04
5.959472894668579102e+00,-1.241802800685510022e-01,-1.755984296565974156e-01,4.184015953889144712e-02,4.420137506105376035e-02,3.551765942307266027e-02,-2.728018298533710579e-04
5.959523439407348633e+00,-1.241829586085197723e-01,-1.756013641570004225e-01,4.184091974038497280e-02,4.420144797277668347e-02,3.551781689288267818e-02,-2.727963744773207432e-04
5.959540128707885742e+00,-1.241838430262684756e-01,-1.756023331260535558e-01,4.184117077122347095e-02,4.420152127328647040e-02,3.551779802253331869e-02,-2.728208998324358381e-04
5.959553480148315430e+00,-1.241845505639662811e-01,-1.756031083101835255e-01,4.184137160637993458e-02,4.420156133421861838e-02,3.551781419921201666e-02,-2.728174751447824740e-04
5.959565877914428711e+00,-1.241852075685886542e-01,-1.756038281223018527e-01,4.184155809708755419e-02,4.420155287706057506e-02,3.551783945870925358e-02,-2.727999270550970239e-04
5.959578037261962891e+00,-1.241858519447817666e-01,-1.756045340841403679e-01,4.184174099788835754e-02,4.420158049148670970e-02,3.551781671907377341e-02,-2.727776871250089984e-04
6.010895729064941406e+00,-1.269381411019237516e-01,-1.784593812039962646e-01,4.260551792603282234e-02,4.409482977995987651e-02,3.559184216847497556e-02,-2.211043241306647888e-04
6.010977268218994141e+00,-1.269425663142856320e-01,-1.784637190916742444e-01,4.260671838237734682e-02,4.409479580772138196e-02,3.559175925608885904e-02,-2.210294978908222674e-04
6.011013746261596680e+00,-1.269445460274278292e-01,-1.784656596029254583e-01,4.260725538181638766e-02,4.409492449393632302e-02,3.559173524173653985e-02,-2.210692714967842087e-04
6.011047124862670898e+00,-1.269463575099544217e-01,-1.784674352464684088e-01,4.260774682478616487e-02,4.409474373276894149e-02,3.559173643773724804e-02,-2.210919889094365180e-04
6.011079072952270508e+00,-1.269480913384861132e-01,-1.784691348791224430e-01,4.260821724205153538e-02,4.409465753878376998e-02,3.559178614623720316e-02,-2.211127806395686189e-04
6.069859743118286133e+00,-1.300613044050570877e-01,-1.818072700590126212e-01,4.343605935056593648e-02,4.407789555310135526e-02,3.576173655843858240e-02,-3.116122616013663939e-04
6.069946765899658203e+00,-1.300657997259180576e-01,-1.818125246162180242e-01,4.343722908838895669e-02,4.407790691325039201e-02,3.576169982027450206e-02,-3.115211553681976786e-04
6.069988012313842773e+00,-1.300679304042093865e-01,-1.818150152945642861e-01,4.343778341307297231e-02,4.407811031359594456e-02,3.576175444969053457e-02,-3.115282289413876470e-04
6.070024728775024414e+00,-1.300698271271448214e-01,-1.818172324083575098e-01,4.343827682593399964e-02,4.407829518785273681e-02,3.576175747942703098e-02,-3.114753265582234100e-04
6.070059537887573242e+00,-1.300716253698540881e-01,-1.818193342763750331e-01,4.343874462599318226e-02,4.407840569887267607e-02,3.576167702482302424e-02,-3.115071435745452488e-04
6.070093870162963867e+00,-1.300733989918275157e-01,-1.818214072513624213e-01,4.343920603953998344e-02,4.407852260970402530e-02,3.576163611081506488e-02,-3.114230719414685868e-04
6.121240854263305664e+00,-1.327416105366145127e-01,-1.848196954415461946e-01,4.416891252179547256e-02,4.411591815994538729e-02,3.554677208908052499e-02,-3.687790803990861118e-04
6.121333599090576172e+00,-1.327464957900709175e-01,-1.848249693370341284e-01,4.417031235608057799e-02,4.411528212121457182e-02,3.554694245202590086e-02,-3.688656919641469106e-04
6.121374130249023438e+00,-1.327486306975552699e-01,-1.848272741964249455e-01,4.417092404930199334e-02,4.411522590183900028e-02,3.554679147994602162e-02,-3.689223321767090341e-04
6.121409654617309570e+00,-1.327505018699859651e-01,-1.848292944404676397e-01,4.417146011161739855e-02,4.411512452162005826e-02,3.554687603317255307e-02,-3.689761811955847670e-04
6.121444940567016602e+00,-1.327523604719890449e-01,-1.848313012472033168e-01,4.417199254110431433e-02,4.411504614010434283e-02,3.554680536505636784e-02,-3.690082718888672568e-04
6.180788755416870117e+00,-1.358677306921018679e-01,-1.883370267527708641e-01,4.512390415442799757e-02,4.416116310464930639e-02,3.563182818911971722e-02,-3.863367787685236085e-04
6.180879116058349609e+00,-1.358724585728312284e-01,-1.883425636349573828e-01,4.512543979919537984e-02,4.416137706515298883e-02,3.563190618317044200e-02,-3.861835044704666061e-04
6.180922269821166992e+00,-1.358747165311616767e-01,-1.883452078574647803e-01,4.512617328316190224e-02,4.416128917108363972e-02,3.563195914407260578e-02,-3.862066725325491771e-04
6.180959463119506836e+00,-1.358766626449484649e-01,-1.883474867595285873e-01,4.512680546416428934e-02,4.416124739525721654e-02,3.563195096837917797e-02,-3.863206424626070955e-04
6.180994510650634766e+00,-1.358784964709455756e-01,-1.883496340972617145e-01,4.512740115815860181e-02,4.416122642124327424e-02,3.563183524874755786e-02,-3.862768016689907525e-04
6.181029558181762695e+00,-1.358803302785195066e-01,-1.883517813497214144e-01,4.512799681468519092e-02,4.416118127908975205e-02,3.563189120708590285e-02,-3.862502164022566116e-04
6.240462541580200195e+00,-1.390181129494127421e-01,-1.919832717983545323e-01,4.605128964077548348e-02,4.402236154394885415e-02,3.540053394450384111e-02,-4.722236538916904365e-04
6.240560770034790039e+00,-1.390233452110963552e-01,-1.919892581026667600e-01,4.605267232208483386e-02,4.402252423638278872e-02,3.540029318348914683e-02,-4.725875225616326986e-04
6.240601301193237305e+00,-1.390255040907779349e-01,-1.919917283867123015e-01,4.605324293136176667e-02,4.402244520805894540e-02,3.540030265026929135e-02,-4.725678728049897579e-04
6.240637063980102539e+00,-1.390274089488326426e-01,-1.919939081288457583e-01,4.605374644644914112e-02,4.402257573326680967e-02,3.540041469955106102e-02,-4.724778030365405944e-04
6.240671634674072266e+00,-1.390292503058758455e-01,-1.919960153107419798e-01,4.605423323960548820e-02,4.402268301255481131e-02,3.540032862017317844e-02,-4.724733969829662491e-04
6.240706205368041992e+00,-1.390310916799249175e-01,-1.919981225871494612e-01,4.605472009273049727e-02,4.402252115619016692e-02,3.540020472080174924e-02,-4.724544050432211042e-04
6.291533708572387695e+00,-1.418382253476950794e-01,-1.950064894807555516e-01,4.660815702320758591e-02,4.418096134409431330e-02,3.526314222490056077e-02,-4.822291457456460550e-04
6.291615724563598633e+00,-1.418429162245274933e-01,-1.950111985133541059e-01,4.660878806777438849e-02,4.418130661976905904e-02,3.526309252006627759e-02,-4.820845847834600737e-04
6.291651964187622070e+00,-1.418449890057730534e-01,-1.950132790613617884e-01,4.660906688117989055e-02,4.418127759003417226e-02,3.526306153465723348e-02,-4.821168432483347553e-04
6.291684150695800781e+00,-1.418468299672654698e-01,-1.950151268011565964e-01,4.660931450508246782e-02,4.418105341973314198e-02,3.526311696268877999e-02,-4.822718402510657652e-04
6.291715621948242188e+00,-1.418486300060332606e-01,-1.950169334146673039e-01,4.660955665495897238e-02,4.418098016639075698e-02,3.526306136964913601e-02,-4.822785301365615953e-04
6.350957393646240234e+00,-1.451380224119673545e-01,-1.985205705441289437e-01,4.706863243998081481e-02,4.389712067571939491e-02,3.523268577118327666e-02,-6.163832064902920660e-04
6.351042509078979492e+00,-1.451426061012506263e-01,-1.985257526122286287e-01,4.706929651304202905e-02,4.389680416753369285e-02,3.523246382651131631e-02,-6.163669284602965202e-04
6.351083517074584961e+00,-1.451448144467538393e-01,-1.985282495978988038e-01,4.706961640240118344e-02,4.389683548676388131e-02,3.523238053254570956e-02,-6.164084786368986000e-04
6.351120233535766602e+00,-1.451467917082236714e-01,-1.985304854042295453e-01,4.706990275135258806e-02,4.389696215306624488e-02,3.523248064370561317e-02,-6.164198642458723447e-04
6.351155757904052734e+00,-1.451487048087891640e-01,-1.985326486775238763e-01,4.707017974313171954e-02,4.389728277174752280e-02,3.523233007292845415e-02,-6.164825273499156995e-04
6.351190328598022461e+00,-1.451505665998316652e-01,-1.985347538591078209e-01,4.707044933108417428e-02,4.389734002489083936e-02,3.523248614720551203e-02,-6.165411463680438428e-04
6.409553050994873047e+00,-1.484114995477666399e-01,-2.019340832406250619e-01,4.761134071641081461e-02,4.384293689855074672e-02,3.523587131383811022e-02,-6.462754654951541160e-04
6.409647703170776367e+00,-1.484169790557001156e-01,-2.019393450594013095e-01,4.761235690396556364e-02,4.384278791863036734e-02,3.523582036440087856e-02,-6.461183636435578618e-04
6.409687757492065430e+00,-1.484192978165296828e-01,-2.019415715046093129e-01,4.761278691002781421e-02,4.384254214854031717e-02,3.523580016924674624e-02,-6.460162531358703544e-04
6.409723281860351562e+00,-1.484213543326025619e-01,-2.019435461019752354e-01,4.761316823812888899e-02,4.384227023171517051e-02,3.523581628815567607e-02,-6.459888274694282730e-04
6.409759283065795898e+00,-1.484234384265451789e-01,-2.019455472078448000e-01,4.761355459968788506e-02,4.384210099033802877e-02,3.523576691018534546e-02,-6.460844099476685878e-04
6.409795284271240234e+00,-1.484255224678458496e-01,-2.019475483858478582e-01,4.761394092211657797e-02,4.384210660028205198e-02,3.523576437668581030e-02,-6.460781846024659259e-04
6.461079359054565430e+00,-1.513411081524050350e-01,-2.048721625387301126e-01,4.819109755274103568e-02,4.390985994398179104e-02,3.513442456370833439e-02,-4.155569246744788355e-04
6.461122751235961914e+00,-1.513435301287135160e-01,-2.048746996290461420e-01,4.819160866885609934e-02,4.391002407082005704e-02,3.513458454459817554e-02,-4.155921849233360854e-04
6.461137056350708008e+00,-1.513443285822747564e-01,-2.048755360547280524e-01,4.819177719751898542e-02,4.391001717132131388e-02,3.513460074050935023e-02,-4.156141267044828657e-04
6.461149692535400391e+00,-1.513450338875462209e-01,-2.048762749016907470e-01,4.819192606869694001e-02,4.391007447806986180e-02,3.513462402006456431e-02,-4.156211007986250049e-04
6.461162090301513672e+00,-1.513457258919793103e-01,-2.048769998035541440e-01,4.819207213122828071e-02,4.391005324595388670e-02,3.513461829279971443e-02,-4.156614783974728984e-04
6.520460844039916992e+00,-1.546957025374584849e-01,-2.081627185962685866e-01,4.881371254361295542e-02,4.400691213895021464e-02,3.525745451000238118e-02,-4.215008508881332812e-04
6.520546197891235352e+00,-1.547005822643139350e-01,-2.081671864551445372e-01,4.881449647703071243e-02,4.400664977123354416e-02,3.525737759027066515e-02,-4.213487062097213357e-04
6.520587682723999023e+00,-1.547029540383209056e-01,-2.081693577741238754e-01,4.881487749953564853e-02,4.400659488140443165e-02,3.525744817640204254e-02,-4.214651902513575190e-04
6.520622968673706055e+00,-1.547049714068027548e-01,-2.081712046424314955e-01,4.881520165022999735e-02,4.400659356627283775e-02,3.525731688662081531e-02,-4.214927816316836758e-04
6.520657300949096680e+00,-1.547069342316538532e-01,-2.081730016687920459e-01,4.881551708364038900e-02,4.400645087089494201e-02,3.525725127090155453e-02,-4.215105360689017197e-04
6.520692110061645508e+00,-1.547089242846179657e-01,-2.081748237580456351e-01,4.881583690796484354e-02,4.400644491785841994e-02,3.525739394301363044e-02,-4.215329827318919725e-04
6.570576667785644531e+00,-1.575465901944034797e-01,-2.108628184523273497e-01,4.927914356962986853e-02,4.405589582824009226e-02,3.513956767159692046e-02,-3.269669743581875981e-04
6.570667505264282227e+00,-1.575517315849793987e-01,-2.108678529744781038e-01,4.927999619446562368e-02,4.405629557423461351e-02,3.513933985824384265e-02,-3.268138023388569369e-04
6.570708990097045898e+00,-1.575540796763736373e-01,-2.108701522381259963e-01,4.928038551731756672e-02,4.405632692489351576e-02,3.513913916143124316e-02,-3.267915162460452569e-04
6.570756673812866211e+00,-1.575567787341099757e-01,-2.108727949062428608e-01,4.928083297073379554e-02,4.405653666777384347e-02,3.513915933975404748e-02,-3.268170340450657829e-04
6.570794820785522461e+00,-1.575589380269684092e-01,-2.108749088801473437e-01,4.928119096760757989e-02,4.405653425822032843e-02,3.513918988889270373e-02,-3.269074391418555622e-04
6.631060361862182617e+00,-1.609680848393347519e-01,-2.140521992400764295e-01,4.992652440447934575e-02,4.380856343309572076e-02,3.504460918376794965e-02,-5.016542679543635908e-04
6.631145477294921875e+00,-1.609728966494283209e-01,-2.140564573343624044e-01,4.992754836605351604e-02,4.380818358631909798e-02,3.504445581561717316e-02,-5.018818484933406125e-04
6.631186246871948242e+00,-1.609752014364943806e-01,-2.140584969513887326e-01,4.992803880371606690e-02,4.380815070124935429e-02,3.504454221630708827e-02,-5.019941895679931034e-04
6.631221771240234375e+00,-1.609772096681154063e-01,-2.140602742678841541e-01,4.992846609933469099e-02,4.380811049586531142e-02,3.504456095505491947e-02,-5.019987261704872677e-04
6.631257057189941406e+00,-1.609792044055131377e-01,-2.140620397514294004e-01,4.992889047830474658e-02,4.380834512378984497e-02,3.504454260537144539e-02,-5.020815572741222808e-04
6.631290912628173828e+00,-1.609811182821654918e-01,-2.140637337513368044e-01,4.992929763336102778e-02,4.380853120696898140e-02,3.504445897391078590e-02,-5.020094370797089983e-04
6.681138515472412109e+00,-1.638361612432036873e-01,-2.165439584024247688e-01,5.058124739802152825e-02,4.407423786723330128e-02,3.505995596036397960e-02,-5.959646721311085164e-04
6.681215047836303711e+00,-1.638406018064576808e-01,-2.165477447771157193e-01,5.058232907307435439e-02,4.407409046799690144e-02,3.505986868345016549e-02,-5.960605953753663399e-04
6.681249856948852539e+00,-1.638426216008976311e-01,-2.165494668743008777e-01,5.058282111262399350e-02,4.407394897624835467e-02,3.505985526262977298e-02,-5.961402361156361521e-04
6.681280612945556641e+00,-1.638444062345330021e-01,-2.165509883773411581e-01,5.058325582570211143e-02,4.407415273482290924e-02,3.505986815880680896e-02,-5.961539918148603661e-04
6.681309700012207031e+00,-1.638460940355907780e-01,-2.165524272627355196e-01,5.058366692998268049e-02,4.407411230766689753e-02,3.505986885367905898e-02,-5.961245742639660920e-04
6.740780115127563477e+00,-1.672937302154436645e-01,-2.194455496771403891e-01,5.132482429160151183e-02,4.406860039798541490e-02,3.524022132733677093e-02,-5.423727226901998424e-04
6.740860939025878906e+00,-1.672984112457143457e-01,-2.194494155139881664e-01,5.132569635578838191e-02,4.406859641116661619e-02,3.524007640492789195e-02,-5.425764142258845133e-04
6.740900039672851562e+00,-1.673006757055816862e-01,-2.194512858470915595e-01,5.132611817557502371e-02,4.406856182097294156e-02,3.524007725448575351e-02,-5.427255129855060485e-04
6.740935564041137695e+00,-1.673027330115910705e-01,-2.194529852298200689e-01,5.132650146411186359e-02,4.406843818607152768e-02,3.524017380112309805e-02,-5.428074932563236666e-04
6.740969657897949219e+00,-1.673047074541128276e-01,-2.194546163031014796e-01,5.132686936160758828e-02,4.406841953249120841e-02,3.524028974489561844e-02,-5.428041109025074761e-04
6.741003990173339844e+00,-1.673066957093002904e-01,-2.194562588763966648e-01,5.132723983712685761e-02,4.406845850944209747e-02,3.524030004625443302e-02,-5.427962812328797695e-04
6.799986600875854492e+00,-1.708608980720351944e-01,-2.221971830607542275e-01,5.187021377152799262e-02,4.414905278440345998e-02,3.491528580558456857e-02,-4.037189659803929647e-04
6.800072431564331055e+00,-1.708662716788502678e-01,-2.222010533627017115e-01,5.187086765145328127e-02,4.414941959189189885e-02,3.491487337772581495e-02,-4.037684626288568141e-04
6.800111770629882812e+00,-1.708687347098725440e-01,-2.222028270403836880e-01,5.187116725709785964e-02,4.414940326139350085e-02,3.491481926985376405e-02,-4.038155976161035988e-04
6.800146102905273438e+00,-1.708708843003385880e-01,-2.222043748637530514e-01,5.187142875358649596e-02,4.414937195171411005e-02,3.491486725800505703e-02,-4.038251113396340358e-04
6.800180912017822266e+00,-1.708730637346221881e-01,-2.222059441239800093e-01,5.187169392598038609e-02,4.414932041905503951e-02,3.491490795160717697e-02,-4.037849755633737044e-04
6.800215959548950195e+00,-1.708752580689644751e-01,-2.222075241520601596e-01,5.187196095619728275e-02,4.414912761324682466e-02,3.491478719806329067e-02,-4.037727416602558835e-04
6.850835084915161133e+00,-1.739734615286943065e-01,-2.246286390563892454e-01,5.229923762481623883e-02,4.394328473825361014e-02,3.493947453134704784e-02,-3.216265088730862879e-04
6.850923299789428711e+00,-1.739787368682231827e-01,-2.246331009769635123e-01,5.230005443945663635e-02,4.394335521527995697e-02,3.493938242876448025e-02,-3.214546754968496340e-04
6.850962877273559570e+00,-1.739811035979161313e-01,-2.246351029965593105e-01,5.230042075775660076e-02,4.394352891005963435e-02,3.493944739590026244e-02,-3.214703093959803766e-04
6.850998878479003906e+00,-1.739832564955099137e-01,-2.246369241584067200e-01,5.230075393562667180e-02,4.394372119310681335e-02,3.493935644657757134e-02,-3.214444942417949997e-04
6.851035118103027344e+00,-1.739854236930440945e-01,-2.246387573316349084e-01,5.230108933569811019e-02,4.394389029825947895e-02,3.493933624448304631e-02,-3.214738362904295561e-04
6.910422801971435547e+00,-1.775757937919069385e-01,-2.274491109072354078e-01,5.290226745974679207e-02,4.378733949122959324e-02,3.478416848110246068e-02,-3.494783740054433862e-04
6.910478115081787109e+00,-1.775791740158887966e-01,-2.274515479107452887e-01,5.290287536208346936e-02,4.378746537921086174e-02,3.478414193799071741e-02,-3.495355961592206697e-04
6.910498380661010742e+00,-1.775804124662879180e-01,-2.274524407114101865e-01,5.290309809875010788e-02,4.378743948712059131e-02,3.478413527025136370e-02,-3.495511342120622279e-04
6.910515785217285156e+00,-1.775814760811431636e-01,-2.274532074580909446e-01,5.290328939516607959e-02,4.378735086089913936e-02,3.478414671883023335e-02,-3.496258978051180110e-04
6.910531997680664062e+00,-1.775824668457279265e-01,-2.274539216985520251e-01,5.290346757850349080e-02,4.378730255635419899e-02,3.478405413583594147e-02,-3.496352574557409667e-04
6.910547733306884766e+00,-1.775834284688661280e-01,-2.274546149517852611e-01,5.290364051602499534e-02,4.378734341088699050e-02,3.478406356968474777e-02,-3.496036579052511995e-04
